$$,id_respuesta,respuesta,Feedback,correcta,reg_status,created_by,created_date,last_update_by,last_update_date,Id_pregunta,&&
$$,1044,Liberar el Fuego fatuo. ,Es incorrecto. Ésa es la intención de los hermanos. ,0,activo,developer,2026-02-09,developer,2026-02-09,335,&&
$$,1045,Decepcionada.,Así es[00] por eso sus hermanos la encuentran llorando. ,1,activo,developer,2022-07-01,developer,2022-07-01,337,&&
$$,1046,Aliviada.,Esta respuesta es incorrecta. Se siente muy decepcionada. ,0,activo,developer,2023-09-14,developer,2023-09-14,337,&&
$$,1047,Enojada.,En ese momento siente mucha tristeza y decepción. ,0,activo,developer,2024-11-27,developer,2024-11-27,337,&&
$$,1048,Indiferente.,Al contrario[00] siente profunda decepción. ,0,activo,developer,2026-02-10,developer,2026-02-10,337,&&
$$,1049,—René[00] no te preocupes[00] los doctores dicen que mamá se va a recuperar —dijo Wil. \n —Pero ¿por qué no vino papá? — preguntó René con lágrimas en los ojos.  \n —Tal vez no sabe lo que pasó —dijo Luna. \n René miró a sus hermanos y se sumió en la más honda desesperanza. \n ,Vuelve a leer los diálogos. En la historia dice que ése fue el momento en que René logró ignorar a Murha porque sabía que no estaba sola[00] así que este diálogo no coincide con el resto de la historia.,0,activo,developer,2022-07-02,developer,2022-07-02,338,&&
$$,1050,—René[00] no seas tan dramática —suspiró Wil. Los doctores dicen que mamá se recuperará. \n —Tú siempre estás metido en tus libros[00] cómo vas a estar preocupado —se quejó René. \n —¡No peleen! —pidió Luna angustiada. \n —¡Y tú siempre andas en la Luna[00] como tu nombre! —contestó René enojada. \n —¡No le hables así! —gritó Wil. \n ,Te confundiste. Los hermanos no mencionan que se hayan peleado en este momento. Al contrario[00] consolaron a su hermana René[00] así que este diálogo no coincide con el resto de la historia.,0,activo,developer,2023-09-15,developer,2023-09-15,338,&&
$$,1051,—René[00] ¿estás bien? —preguntó Wil. Su hermana René miraba al horizonte. De pronto soltó un suspiro y levantó los hombros. \n —Sí —dijo—[00] déjenme sola[00] quiero dibujar un rato aquí en mi cuarto. \n —¿No estás triste? —preguntó Luna. \n —No.,Analiza de nuevo tu respuesta. Los hermanos cuentan que René sí estaba muy triste[00] hasta la escucharon llorar en su cuarto y por eso entraron[00] así que este diálogo no coincide con el resto de la historia.,0,activo,developer,2024-11-28,developer,2024-11-28,338,&&
$$,1052,—René… —dijo Wil al tiempo que se esforzaba por sonreír. La mirada de Luna iba y venía entre sus dos hermanos cabizbajos. De pronto se dio cuenta de algo. \n —Papá te dejó un regalo[00] René —dijo Luna. \n —¿Cómo? ¿Cuál?  \n —Wil y yo —respondió mientras abría los brazos—; nunca vamos a estar solos[00] porque somos hermanos. \n ,¡Excelente! Gracias a tu atención[00] memoria e imaginación[00] has podido identificar el diálogo que coincide con el resto de la historia.,1,activo,developer,2026-02-11,developer,2026-02-11,338,&&
$$,1053,a,¡Cuidado! Valdrá mucho el esfuerzo: si lo consideras necesario[00] retoma la lectura. Una vez que consigas identificar a cada aliento con su característica[00] también te será más sencillo recordar las partes donde combatieron los personajes a cada uno de ellos.,0,activo,developer,2022-07-03,developer,2022-07-03,339,&&
$$,1054,d,¡Correcto! Has vinculado de forma correcta a Murha con su característica. Ahora podrás recordar también con facilidad en qué momento vencieron a cada uno de los alientos.,1,activo,developer,2023-09-16,developer,2023-09-16,339,&&
$$,1055,b,¡Concéntrate! Intenta recordar cómo es que Murha interactuó en la historia[00] para que te sea más sencillo identificar su característica principal.,0,activo,developer,2024-11-29,developer,2024-11-29,339,&&
$$,1056,c,Vuelve a leer las Opciónes. Los alientos tienen características que los hacen únicos.,0,activo,developer,2026-02-12,developer,2026-02-12,339,&&
$$,1057,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto.,0,activo,developer,2022-07-04,developer,2022-07-04,340,&&
$$,1058,,,0,activo,developer,2023-09-17,developer,2023-09-17,340,&&
$$,1059,,,0,activo,developer,2024-11-30,developer,2024-11-30,340,&&
$$,1060,,,0,activo,developer,2026-02-13,developer,2026-02-13,340,&&
$$,1061,Una actividad esencial para la humanidad es el comercio[00] es decir[00] el intercambio de bienes y servicios. Esta actividad ha evolucionado en aras de la practicidad y la seguridad: desde el trueque[00] pasando por la economía basada en metales[00] luego en el valor depositado en monedas y billetes[00] y el uso de la tarjeta bancaria hasta llegar a la criptomoneda. ,¡Sí! En este resumen identificas la evolución de los tipos de comercio y sus causas[00] lo cual cubre los temas de la lectura.,1,activo,developer,2022-07-05,developer,2022-07-05,341,&&
$$,1062,El comercio es el acto de comprar y vender bienes y servicios. Las personas que producen un alimento o fabrican un objeto pueden ofrecerlos a cambio de otros objetos o servicios[00] como la atención de un médico o un mecánico. El comercio es casi tan antiguo como la civilización.,Vuelve a leer las Opciónes. Esta opción se enfoca en el concepto del comercio[00] el cual no es tema principal de la lectura. ,0,activo,developer,2023-09-18,developer,2023-09-18,341,&&
$$,1063,En 2008 se creó la primera criptomoneda: el bitcoin. Esta forma novedosa de hacer transacciones comerciales surge de la necesidad de eliminar la participación de las instituciones bancarias[00] que son las encargadas de guardar[00] administrar y autorizar las transacciones. Ahora las personas pueden utilizar la información encriptada de los demás para verificar si cuentan o no con la cantidad que van a pagar.,Te equivocaste. Esta opción se concentra en los detalles de la criptomoneda[00] pero no menciona a las otras formas de comercio. ,0,activo,developer,2024-12-01,developer,2024-12-01,341,&&
$$,1064,El valor del dinero es un significado creado dentro de una sociedad. Es decir[00] que se le da valor al dinero al estar todos de acuerdo en que vale algo. Por ejemplo[00] las primeras monedas estaban hechas de oro y plata[00] pero ¿por qué no estaban hechas de madera o arcilla? Esto se debe a que el oro y la plata eran materiales considerados valiosos (y a la fecha lo son) por su belleza[00] su resistencia y durabilidad.,Esta opción es incorrecta[00] pues trata únicamente sobre una idea relacionada con el tema de la lectura[00] por lo que omite el resto de las ideas.,0,activo,developer,2026-02-14,developer,2026-02-14,341,&&
$$,1065,En Mesopotamia.,Esta opción es incorrecta. Vuelve a leer el texto.,0,activo,developer,2022-07-06,developer,2022-07-06,342,&&
$$,1066,En Turquía.,Te equivocaste[00] este país no es el correcto.,0,activo,developer,2023-09-19,developer,2023-09-19,342,&&
$$,1067,En India.,Vuelve a leer la información y relaciónala con el país correcto.,0,activo,developer,2024-12-02,developer,2024-12-02,342,&&
$$,1068,En China.,¡Correcto! Te acordaste de dónde buscar este dato y lo identificaste adecuadamente.,1,activo,developer,2026-02-15,developer,2026-02-15,342,&&
$$,1069,Los usuarios querían dinero que no se basara en el oro o la plata.,El texto no indica que las personas ya no quisieran usar los metales como referencia para el comercio.,0,activo,developer,2022-07-07,developer,2022-07-07,343,&&
$$,1070,Los usuarios querían tomar el control de su dinero.,¡Correcto! Querían una opción en la que ellos administraran sus transacciones.,1,activo,developer,2023-09-20,developer,2023-09-20,343,&&
$$,1071,Los usuarios querían tener una moneda que fuera digital.,Reflexiona de nuevo esta respuesta. Ya existía el dinero digital: es el que se utiliza en los bancos y en las tarjetas de crédito.,0,activo,developer,2024-12-03,developer,2024-12-03,343,&&
$$,1072,Los usuarios querían iniciar una nueva revolución del comercio.,Esta opción es incorrecta. Ésta es una consecuencia de que se inventara la criptomoneda[00] no una causa.,0,activo,developer,2026-02-16,developer,2026-02-16,343,&&
$$,1073,Permite que las personas ahorren.,El trueque de objetos no permite los ahorros[00] porque muchos de esos objetos se echan a perder o se utilizan en la vida cotidiana.,0,activo,developer,2022-07-08,developer,2022-07-08,345,&&
$$,1074,Dio origen a los bancos.,Esta opción es incorrecta. El trueque se hacía entre personas[00] no necesitaban bancos.,0,activo,developer,2023-09-21,developer,2023-09-21,345,&&
$$,1075,Se le asigna un valor a lo que se vende con base en un objeto común.,Lee de nuevo. Ése es el principio del intercambio con dinero[00] no con trueque.,0,activo,developer,2024-12-04,developer,2024-12-04,345,&&
$$,1076,A veces es difícil acordar si cosas diferentes tienen el mismo valor.,Así es[00] no siempre es fácil decidir si curar un dolor de estómago equivale a una caja de manzanas.,1,activo,developer,2026-02-17,developer,2026-02-17,345,&&
$$,1077,La criptomoneda tiene un valor más alto que el dinero que administra un banco.,La lectura no menciona que uno valga más que el otro.,0,activo,developer,2022-07-09,developer,2022-07-09,347,&&
$$,1078,El banco ya no es el intermediario de las personas que compran y venden cosas.,En efecto[00] la criptomoneda elimina la participación de los bancos en el comercio.,1,activo,developer,2023-09-22,developer,2023-09-22,347,&&
$$,1079,La criptomoneda no se puede almacenar y el dinero del banco sí.,Vuelve a leer. Ambos son formas digitales de comercio[00] por lo que sí se pueden almacenar y ahorrar.,0,activo,developer,2024-12-05,developer,2024-12-05,347,&&
$$,1080,Los datos del banco son más difíciles de robar que los de la criptomoneda.,La respuesta es incorrecta[00] de hecho es al revés. Con el uso de tarjetas bancarias y el avance del internet se volvió más fácil robar.,0,activo,developer,2026-02-18,developer,2026-02-18,347,&&
$$,1081,antes de nuestra era,antes de nuestra era,1,activo,developer,2022-07-10,developer,2022-07-10,348,&&
$$,1082,Así es[00] tu búsqueda fue efectiva. Es decir[00] antes del año 0.,después de nuestra era,0,activo,developer,2023-09-23,developer,2023-09-23,348,&&
$$,1083,Fíjate en la información que encontraste: “d” es para después[00] “a” para antes. ,antes de Cristo,0,activo,developer,2024-12-06,developer,2024-12-06,348,&&
$$,1084,Tu respuesta es incorrecta. Aunque para muchas culturas y religiones se utiliza todavía esa expresión para referirse a lo mismo[00] lo adecuado es a. n. e. ,año no especificado,0,activo,developer,2026-02-19,developer,2026-02-19,348,&&
$$,1085,,¡Bien hecho! Recuerda que el desarrollo de las habilidades socioemocionales debe ser constante[00] por lo que te invitamos a seguir escribiendo al respecto.,0,activo,developer,2022-07-11,developer,2022-07-11,350,&&
$$,1086,,,0,activo,developer,2023-09-24,developer,2023-09-24,350,&&
$$,1087,,,0,activo,developer,2024-12-07,developer,2024-12-07,350,&&
$$,1088,,,0,activo,developer,2026-02-20,developer,2026-02-20,350,&&
$$,1089,Algunos datos alarmantes,Efectivamente[00] este resumen contiene las ideas principales que leíste en la primera sección.,1,activo,developer,2022-07-12,developer,2022-07-12,352,&&
$$,1090,No hablamos de la misma hambre,Vuelve a leer el texto. Recuerda que en esta sección se explica sobre el hambre en una macroescala.,0,activo,developer,2023-09-25,developer,2023-09-25,352,&&
$$,1091,¡Qué desperdicio!,Esta respuesta es incorrecta[00] pues la sección trata el tema de la cantidad de comida que no se consume.,0,activo,developer,2024-12-08,developer,2024-12-08,352,&&
$$,1092,Una estrategia en busca de soluciones,Relee el texto. Esta sección expone distintas propuestas relacionadas con el consumo responsable de la comida.,0,activo,developer,2026-02-21,developer,2026-02-21,352,&&
$$,1093,El transporte y distribución de alimentos del lugar donde se producen es muy caro.,Observa bien la relación que hay entre este hecho y el desperdicio de alimentos: se trata de una causa[00] no de una consecuencia.,0,activo,developer,2022-07-13,developer,2022-07-13,353,&&
$$,1094,Los controles de calidad desechan alimentos que en realidad están en buen estado.,Vuelve a leer el texto[00] pues esta opción es una causa.,0,activo,developer,2023-09-26,developer,2023-09-26,353,&&
$$,1095,Se desperdicia casi la mitad de los alimentos que se producen en el mundo.,Éste es un dato que nos proporciona más información sobre la magnitud del desperdicio. No es una consecuencia.,0,activo,developer,2024-12-09,developer,2024-12-09,353,&&
$$,1096,Se pierde la oportunidad de alimentar a las personas que sufren hambre.,¡Correcto! Debido a que se desperdician alimentos[00] éstos ya no logran llegar hasta las personas que padecen hambre.,1,activo,developer,2026-02-22,developer,2026-02-22,353,&&
$$,1097,Explicar cómo la FAO busca reducir el desperdicio en algunas localidades del mundo.,El texto no proporciona información acerca de algún programa que la FAO esté realizando. Tampoco menciona alguna localidad en particular.,0,activo,developer,2022-07-14,developer,2022-07-14,355,&&
$$,1098,Invitar a los lectores a hacer acciones cotidianas para reducir el desperdicio de alimentos.,Vuelve a leer las Opciónes. El texto indica que en los restaurantes se desperdicia mucha comida y podría hacerte reflexionar para que la siguiente vez que vayas a uno te acabes tu plato. Pero no lo solicita explícitamente ni señala otras acciones que podrías realizar.,0,activo,developer,2023-09-27,developer,2023-09-27,355,&&
$$,1099,Comparar el concepto de hambre tanto en el nivel individual como mundial.,La respuesta es incorrecta. Esta comparación es sólo una parte del desarrollo[00] pero no es el propósito del texto.,0,activo,developer,2024-12-10,developer,2024-12-10,355,&&
$$,1100,Dar a conocer el fenómeno del desperdicio de alimentos y sus principales causas.,¡Muy bien! Informa sobre algunos datos alarmantes relacionados con el desperdicio y explica por qué pasa esto.,1,activo,developer,2026-02-23,developer,2026-02-23,355,&&
